region,year,household_savings,gdp,household_debt
Belgium,2006,10.856326489024699,35216.526865,84.01609
Belgium,2007,11.238074326293098,36752.96852,87.73544
Belgium,2008,11.8859658436826,37883.233422000005,90.04876999999999
Belgium,2009,12.167289497798901,37785.827791,92.82834
Belgium,2010,9.25756707954232,39866.668935,97.41507
Belgium,2011,8.349677754387692,40942.230717,102.6412
Belgium,2012,7.868108550025379,42290.858433,103.0443
Belgium,2013,6.57913642488806,43671.146878,104.7668
Belgium,2014,6.40555612582685,44929.532494,109.2393
Belgium,2015,5.52605837659284,46213.262388,111.6695
Belgium,2016,5.414605681175491,48592.578279,112.5323
Belgium,2017,5.2078562617465405,50615.176524,113.5038
Belgium,2018,4.8399524299434695,52350.274336,114.9683
Denmark,2000,-5.69394234805096,28677.542094,232.1425
Denmark,2001,0.353706451643008,29459.707962,236.7646
Denmark,2002,1.41226024194005,30639.953691000002,242.52
Denmark,2003,2.18458283978477,30790.003955,247.9129
Denmark,2004,-1.9064146898567,32918.107721,261.5377
Denmark,2005,-4.272723520752799,34152.881663,281.7372
Denmark,2006,-1.52567575825474,37291.225966000005,299.3419
Denmark,2007,-3.0338951750160996,38975.936529,324.6386
Denmark,2008,-4.09924316599746,41282.995470999995,339.7779
Denmark,2009,0.6568246099806401,40370.917614,339.7609
Denmark,2010,1.83706415835001,43037.103809,326.155
Denmark,2011,0.7996349906729799,44407.94207,319.9125
Denmark,2012,0.122214384216133,44808.549212,314.2155
Denmark,2013,2.33988684162496,46742.939663,305.8037
Denmark,2014,-2.89805753605089,47905.477079000004,305.774
Denmark,2015,3.90863198381378,49071.305043,293.0566
Denmark,2016,5.61316419164871,51961.77129,265.6999
Denmark,2017,6.60796162857114,55516.7128,263.9375
Denmark,2018,6.64209173808365,57408.513808,256.0896
Finland,2000,2.6334647079899702,26794.795288,67.60523
Finland,2001,1.8845852057921397,27807.623062,69.73501999999999
Finland,2002,2.01310157136801,28605.122922000002,74.28116
Finland,2003,1.52645817269365,29019.845392000003,78.52108
Finland,2004,2.4537739840230897,31173.294699000002,86.56316
Finland,2005,0.508738620320335,32051.762888999998,96.914
Finland,2006,-1.02983954208501,34413.345045,107.05
Finland,2007,-0.7037102708453391,37799.167686,111.8986
Finland,2008,-0.40659352174961,40083.701943,114.43700000000001
Finland,2009,3.29088348741811,38008.611626,114.8615
Finland,2010,3.26677347504982,38982.168686000005,116.7394
Finland,2011,1.05282947922542,40916.647325,120.15700000000001
Finland,2012,0.35219987342817,40872.854802,121.6654
Finland,2013,0.9475068669643101,41492.918416,122.2347
Finland,2014,-0.0026595744680849996,41749.864732999995,122.1285
Finland,2015,-0.46417478100024395,42501.611531,125.3838
Finland,2016,-1.38722075426375,44929.949421,131.6701
Finland,2017,-0.948217267623835,47501.752555,136.0301
Finland,2018,-0.7530120481927709,49376.600849,144.2559
Finland,2019,0.427350427350427,51414.029969999996,148.1673
France,2000,8.67369758635164,26104.479381,76.50024
France,2001,9.370043165624269,27506.028114999997,78.59366
France,2002,10.390870555366199,28528.156107,81.03689
France,2003,9.59870818067074,28146.379252,85.13754
France,2004,9.64876657288932,29038.698860000004,86.87676
France,2005,8.50187080402661,30504.058783999997,92.30894
France,2006,9.04619142592186,32435.702917000002,97.27893
France,2007,9.43227066733218,34092.919573,101.0741
France,2008,9.25110721597067,35102.870427999995,102.7998
France,2009,10.5942921936619,34719.504985,109.3832
France,2010,10.453131447927301,35936.041871,112.8121
France,2011,9.94334367788653,37447.949543,113.4587
France,2012,9.997338431785108,37684.198067000005,108.2649
France,2013,8.5215837152381,39528.473644,110.3357
France,2014,8.855639753967509,40144.059485000005,111.1832
France,2015,8.328067580631599,40840.848298000004,115.4928
France,2016,8.182944599789751,42851.615696,115.8367
France,2017,8.12688450032761,44693.757759,120.1192
France,2018,8.37860228544106,46397.964403,119.1402
Germany,2000,9.33170231465679,27461.253514999997,118.4232
Germany,2001,9.99283877860086,28670.656532,114.7619
Germany,2002,10.0837980422417,29504.28924,116.0388
Germany,2003,10.5514208147389,30236.403891,114.5731
Germany,2004,10.6240325349695,31712.917408999998,112.8574
Germany,2005,10.5626812040034,32236.740986,110.7233
Germany,2006,10.6364854826729,34624.968883999994,108.1574
Germany,2007,10.695403371275699,36820.153243,105.1233
Germany,2008,10.911750227265001,38432.448211,101.8345
Germany,2009,10.3744257134917,37501.127561,102.595
Germany,2010,10.3067972157926,39703.558088,100.595
Germany,2011,10.020736030819,42541.513126,98.38264000000001
Germany,2012,9.6518936129149,43359.541048,97.21162
Germany,2013,9.28901313956851,44993.667838,96.55417
Germany,2014,9.83621301474942,47011.280402,95.58514
Germany,2015,10.061897173341801,47622.331224,95.06364
Germany,2016,10.1537648843155,50574.374725,94.81087
Germany,2017,10.422559002539,53254.666043,95.20700000000001
Germany,2018,10.9535209843456,54652.832717,95.4088
Greece,2000,-1.4266699838856203,19523.526196000003,30.774040000000003
Greece,2001,-1.79995890967667,20963.724019,37.762440000000005
Greece,2002,-2.0110305712017302,22615.957435,44.12453
Greece,2003,0.9305440364876608,23870.449224,48.09981
Greece,2004,1.1547774656595,25437.33352,55.766290000000005
Greece,2005,-2.86201766162185,25577.445437000002,67.88847
Greece,2006,-0.053997808854382996,28514.629395,74.68868
Greece,2007,-1.22884958209667,29289.735538999998,83.22095
Greece,2008,-3.8410999327359403,30855.935774,87.37040999999999
Greece,2009,-1.1252221893240502,30388.352093,88.13039
Greece,2010,-6.9005272273024,28169.377083999996,105.6753
Greece,2011,-8.86340538074608,26141.091034,112.0521
Greece,2012,-10.916444309564,25284.405781999998,120.2698
Greece,2013,-16.39343469492,26097.797516,123.243
Greece,2014,-13.807860512160802,26838.582268000002,116.8767
Greece,2015,-15.466146259515801,26902.327613,114.9612
Greece,2016,-16.996995722322303,27823.314892000002,111.4644
Greece,2017,-16.9124828695077,29088.947933999996,106.6455
Greece,2018,-15.0604128554869,30354.314639,105.6434
Hungary,2000,4.500051028302599,11857.619656,20.3439
Hungary,2001,5.28199729076913,13213.573812,23.65935
Hungary,2002,2.85921589093725,14526.388250999998,30.49515
Hungary,2003,1.49872183167079,15464.411313999999,39.10171
Hungary,2004,5.735238687774251,16228.993980000001,43.631640000000004
Hungary,2005,7.46008550515391,17073.551438,49.06572
Hungary,2006,8.01657902437727,18339.61801,55.348369999999996
Hungary,2007,3.7407275665867,19044.41873,63.835919999999994
Hungary,2008,3.28943156905877,20696.728568000002,77.12398
Hungary,2009,5.56875097862142,20693.725077000003,77.8321
Hungary,2010,5.9470945216995,21714.587924,82.08855
Hungary,2011,6.62322064969597,22999.830605000003,75.48238
Hungary,2012,4.96917488485138,23206.255116,64.85025
Hungary,2013,6.84764240745345,24498.658689,58.94546
Hungary,2014,7.4612220775311195,25642.556756,56.016999999999996
Hungary,2015,7.29216092591449,26784.655063,48.76175
Hungary,2016,7.0222313160329906,27908.845414999996,46.29287
Hungary,2017,6.64144130289979,29832.097283,43.48033
Hungary,2018,6.88844883553673,32085.979479,41.99694
Ireland,2000,-3.8848578628427006,30192.311632999998,
Ireland,2001,1.13571996209474,32566.894887000002,110.6587
Ireland,2002,-0.560703780969952,35212.94778,126.0535
Ireland,2003,0.21472836201737602,36234.038837,146.1108
Ireland,2004,0.9372156500789199,38697.384726,168.8611
Ireland,2005,1.53738076990646,40437.080879,199.3439
Ireland,2006,-0.688744619757881,44236.514427999995,222.8291
Ireland,2007,-0.9700070158231451,46743.136391,233.3936
Ireland,2008,4.77792381212827,44219.775877,228.5819
Ireland,2009,9.59444105922027,41618.626641,237.0647
Ireland,2010,7.679519528311549,43331.071567,230.1346
Ireland,2011,3.80603803624356,44870.463335,236.6211
Ireland,2012,6.54612645150463,46277.631708999994,219.7182
Ireland,2013,4.8150530223227594,47936.388703,213.7935
Ireland,2014,3.28416570304208,51125.923299,199.2106
Ireland,2015,3.87467294986736,69147.02905900001,180.1845
Ireland,2016,3.24922762417952,72017.75524299999,163.4157
Ireland,2017,5.96873004379642,78211.410456,152.5828
Ireland,2018,5.77890054415259,84575.43730399999,138.9758
Italy,2000,7.363487399685289,27082.569617,53.00388
Italy,2001,8.82880617429602,28042.915910000003,55.15215
Italy,2002,9.57197292383586,28716.197174,58.04042
Italy,2003,9.07515675495293,29114.554187,61.2718
Italy,2004,9.48794044654526,29446.504335,65.03957
Italy,2005,8.90419029792506,30016.1557,70.17576
Italy,2006,8.304853758881151,32256.668217000002,75.0947
Italy,2007,7.81495185544145,33903.208045,79.25967
Italy,2008,7.38184543280954,35274.312724,80.81123000000001
Italy,2009,6.75976696199761,34355.464457999995,85.69254000000001
Italy,2010,3.93452869168328,34857.266561000004,89.52708
Italy,2011,3.40731164852676,36183.316026,89.02158
Italy,2012,1.47348924580735,36002.908697000006,91.06381
Italy,2013,3.2931864198644303,36067.707344,89.69978
Italy,2014,3.69116202333907,36194.916674,88.82302
Italy,2015,2.8862567614663797,36909.296843000004,87.85457
